CustomerID,Total_Revenue,Customer_Segment
13615.0,417.69,Low Value
16737.0,417.59999999999997,Low Value
12833.0,417.38,Low Value
17392.0,417.27,Low Value
13166.0,417.2,Low Value
16816.0,417.06,Low Value
13889.0,416.90000000000003,Low Value
17223.0,416.89,Low Value
15935.0,416.86,Low Value
16957.0,416.64,Low Value
13085.0,416.08000000000004,Low Value
15803.0,415.82000000000005,Low Value
14139.0,415.82,Low Value
12930.0,415.8,Low Value
12580.0,415.7,Low Value
15725.0,415.25,Low Value
14333.0,415.2,Low Value
18001.0,415.13,Low Value
16795.0,414.88,Low Value
14998.0,414.87,Low Value
12993.0,414.76,Low Value
15994.0,414.27,Low Value
16239.0,414.2,Low Value
17483.0,414.04,Low Value
13974.0,413.59000000000003,Low Value
16834.0,413.46,Low Value
17134.0,413.2,Low Value
14620.0,412.78000000000003,Low Value
15523.0,412.01000000000005,Low Value
16272.0,411.7,Low Value
15186.0,411.41,Low Value
15099.0,410.48,Low Value
15695.0,409.98,Low Value
14048.0,409.93,Low Value
13827.0,409.8,Low Value
14348.0,409.57,Low Value
12990.0,409.5,Low Value
15225.0,409.40000000000003,Low Value
16243.0,409.1,Low Value
16018.0,408.90000000000003,Low Value
15269.0,408.8,Low Value
17913.0,408.65,Low Value
16629.0,408.63,Low Value
16324.0,408.59000000000003,Low Value
17931.0,408.36,Low Value
16399.0,408.02,Low Value
15127.0,406.53,Low Value
16947.0,406.48,Low Value
15342.0,406.09,Low Value
14616.0,406.08000000000004,Low Value
12970.0,405.47,Low Value
12922.0,405.38,Low Value
15012.0,405.04,Low Value
15938.0,404.58,Low Value
16319.0,404.40000000000003,Low Value
16484.0,404.3,Low Value
12498.0,403.70000000000005,Low Value
17431.0,403.3,Low Value
15221.0,403.25,Low Value
18036.0,403.12,Low Value
15184.0,402.2,Low Value
12386.0,401.9,Low Value
15158.0,401.40000000000003,Low Value
16500.0,400.86,Low Value
16198.0,400.68100000000004,Low Value
12792.0,400.53999999999996,Low Value
17375.0,400.1,Low Value
18164.0,399.65000000000003,Low Value
13255.0,399.51,Low Value
18154.0,399.19,Low Value
17052.0,399.09,Low Value
17830.0,398.7,Low Value
15522.0,397.99,Low Value
13352.0,397.97999999999996,Low Value
12508.0,397.88,Low Value
15967.0,397.68,Low Value
15429.0,397.35,Low Value
17926.0,397.29,Low Value
12824.0,397.12,Low Value
13594.0,396.97,Low Value
17486.0,396.87,Low Value
15883.0,396.48,Low Value
18067.0,396.33,Low Value
16354.0,395.8,Low Value
17603.0,394.72,Low Value
14619.0,394.44,Low Value
16207.0,394.38,Low Value
15386.0,394.14,Low Value
15264.0,393.74,Low Value
15345.0,393.54,Low Value
17226.0,393.49,Low Value
14600.0,393.33000000000004,Low Value
14670.0,392.86,Low Value
16010.0,392.4,Low Value
15837.0,391.98,Low Value
16917.0,391.52,Low Value
12982.0,390.54,Low Value
18024.0,389.78,Low Value
17379.0,389.71999999999997,Low Value
14752.0,389.64,Low Value
13873.0,389.6,Low Value
13345.0,389.5,Low Value
16250.0,389.44,Low Value
15847.0,389.27,Low Value
12690.0,389.01,Low Value
15592.0,388.58,Low Value
13899.0,388.52,Low Value
13856.0,388.5,Low Value
17438.0,388.45000000000005,Low Value
14538.0,388.25,Low Value
17817.0,387.68,Low Value
14420.0,387.52,Low Value
13673.0,387.44,Low Value
17508.0,387.31,Low Value
17595.0,386.69,Low Value
14114.0,386.53,Low Value
15664.0,386.43,Low Value
17614.0,386.32,Low Value
14779.0,386.15,Low Value
13821.0,385.64,Low Value
17711.0,385.1,Low Value
13919.0,384.81,Low Value
17357.0,384.39,Low Value
16204.0,384.18,Low Value
17205.0,384.08,Low Value
16982.0,384.06,Low Value
12733.0,383.95,Low Value
13833.0,383.85,Low Value
17189.0,383.75,Low Value
12515.0,383.7,Low Value
15440.0,383.68,Low Value
14304.0,383.45,Low Value
15424.0,383.34,Low Value
12832.0,383.03,Low Value
13817.0,382.98,Low Value
17239.0,382.5,Low Value
13657.0,382.14,Low Value
17250.0,381.97,Low Value
15090.0,381.32,Low Value
16441.0,381.2,Low Value
15048.0,381.0,Low Value
12871.0,380.64,Low Value
17573.0,380.6,Low Value
17138.0,380.5,Low Value
17999.0,380.39,Low Value
17031.0,380.35,Low Value
17936.0,380.13,Low Value
14731.0,380.02,Low Value
16552.0,379.73,Low Value
13589.0,379.65,Low Value
13656.0,379.65,Low Value
17878.0,379.45,Low Value
15885.0,379.35,Low Value
16909.0,379.14,Low Value
16930.0,378.89,Low Value
13372.0,378.64,Low Value
17078.0,378.2,Low Value
17736.0,377.44,Low Value
12890.0,376.71999999999997,Low Value
17489.0,376.64,Low Value
13936.0,376.58,Low Value
16858.0,375.69000000000005,Low Value
14448.0,375.35,Low Value
14079.0,375.1,Low Value
16147.0,375.0,Low Value
14067.0,374.7,Low Value
17492.0,374.57,Low Value
12873.0,374.0,Low Value
13351.0,373.94,Low Value
16321.0,373.65000000000003,Low Value
12895.0,372.8,Low Value
12544.0,372.7,Low Value
12981.0,372.21999999999997,Low Value
13300.0,371.89,Low Value
18155.0,371.62,Low Value
15472.0,371.56,Low Value
16776.0,371.54,Low Value
14950.0,371.2,Low Value
15975.0,371.01,Low Value
15063.0,370.79999999999995,Low Value
15922.0,369.5,Low Value
16758.0,369.34000000000003,Low Value
14888.0,369.2,Low Value
17765.0,367.63,Low Value
16065.0,367.14,Low Value
18181.0,366.85,Low Value
17911.0,366.23,Low Value
17432.0,365.76,Low Value
16499.0,365.45,Low Value
16202.0,365.27,Low Value
14886.0,364.8,Low Value
15949.0,364.72,Low Value
12373.0,364.6,Low Value
15343.0,364.5,Low Value
14528.0,364.21999999999997,Low Value
12538.0,363.95,Low Value
17330.0,363.9,Low Value
14171.0,363.79,Low Value
16509.0,363.7,Low Value
18056.0,363.65,Low Value
12915.0,363.65,Low Value
16485.0,363.65,Low Value
14932.0,363.53,Low Value
14427.0,363.34000000000003,Low Value
14594.0,363.33,Low Value
16903.0,363.2,Low Value
16378.0,362.95,Low Value
16052.0,362.06,Low Value
15025.0,361.96,Low Value
13844.0,361.62,Low Value
16769.0,361.54,Low Value
16305.0,361.21999999999997,Low Value
13291.0,361.11,Low Value
17358.0,360.81,Low Value
16595.0,360.16,Low Value
13780.0,360.01,Low Value
13298.0,360.0,Low Value
15120.0,358.82,Low Value
17948.0,358.56000000000006,Low Value
16823.0,358.38,Low Value
13228.0,358.0,Low Value
13976.0,357.98,Low Value
17025.0,357.77,Low Value
16971.0,357.21,Low Value
18040.0,357.20000000000005,Low Value
13453.0,356.97999999999996,Low Value
14500.0,356.85,Low Value
15713.0,356.7,Low Value
15247.0,356.0,Low Value
16372.0,355.73,Low Value
15840.0,355.56,Low Value
14537.0,355.56,Low Value
17742.0,355.11,Low Value
14690.0,355.05,Low Value
12888.0,354.12,Low Value
12845.0,354.09,Low Value
13173.0,353.65,Low Value
13210.0,353.48,Low Value
13343.0,353.43,Low Value
14804.0,353.27,Low Value
12617.0,352.98,Low Value
15678.0,352.7,Low Value
18112.0,352.69,Low Value
16274.0,351.75,Low Value
15901.0,351.73,Low Value
12566.0,351.65,Low Value
15870.0,351.44,Low Value
15789.0,351.3,Low Value
13923.0,351.13,Low Value
13332.0,350.9,Low Value
15334.0,350.82,Low Value
13740.0,350.75,Low Value
13108.0,350.06,Low Value
12532.0,349.83000000000004,Low Value
13670.0,349.7,Low Value
13887.0,349.55,Low Value
18250.0,349.27,Low Value
15405.0,349.1,Low Value
13927.0,348.99,Low Value
17252.0,348.91,Low Value
13790.0,348.8,Low Value
12527.0,348.71000000000004,Low Value
16159.0,348.2,Low Value
13052.0,348.15000000000003,Low Value
14379.0,348.1,Low Value
13497.0,348.05,Low Value
17668.0,347.75,Low Value
18127.0,347.08,Low Value
13062.0,346.98,Low Value
13649.0,346.6,Low Value
16423.0,346.12,Low Value
13091.0,345.82,Low Value
15781.0,345.46,Low Value
17123.0,345.29999999999995,Low Value
13774.0,345.0,Low Value
14633.0,344.90000000000003,Low Value
16978.0,344.33,Low Value
17569.0,344.14,Low Value
13068.0,344.0,Low Value
15047.0,343.62,Low Value
15520.0,343.5,Low Value
18081.0,343.45,Low Value
12715.0,343.36,Low Value
12875.0,343.2300000000001,Low Value
17795.0,342.83,Low Value
16851.0,342.45,Low Value
17835.0,342.24,Low Value
16826.0,341.7,Low Value
13347.0,341.36,Low Value
14491.0,340.93,Low Value
15115.0,340.11,Low Value
13737.0,339.59999999999997,Low Value
17045.0,339.44,Low Value
16545.0,339.3,Low Value
17697.0,338.95,Low Value
16183.0,338.71000000000004,Low Value
13569.0,338.62,Low Value
15652.0,337.74,Low Value
15942.0,337.44,Low Value
13930.0,337.34,Low Value
15900.0,337.28,Low Value
17973.0,337.04,Low Value
16105.0,336.96,Low Value
15619.0,336.40000000000003,Low Value
17384.0,336.4,Low Value
18078.0,336.13,Low Value
18276.0,335.86,Low Value
14196.0,335.52,Low Value
16063.0,335.32,Low Value
17917.0,335.03,Low Value
12489.0,334.93,Low Value
14988.0,334.54,Low Value
15466.0,334.53,Low Value
17221.0,334.48,Low Value
12350.0,334.4,Low Value
15918.0,334.23,Low Value
14264.0,333.97,Low Value
13216.0,333.74,Low Value
13727.0,333.48,Low Value
16625.0,333.08,Low Value
14902.0,332.66,Low Value
13904.0,332.64,Low Value
16850.0,332.41,Low Value
16803.0,332.3,Low Value
16177.0,331.95,Low Value
16030.0,331.24,Low Value
15210.0,331.18,Low Value
12891.0,331.0,Low Value
16478.0,331.0,Low Value
17862.0,330.9,Low Value
12519.0,330.84,Low Value
13706.0,330.79,Low Value
14517.0,330.45,Low Value
15130.0,330.11,Low Value
15714.0,330.03000000000003,Low Value
16593.0,330.03,Low Value
12953.0,329.85,Low Value
17866.0,329.65,Low Value
17615.0,329.6,Low Value
13239.0,329.56,Low Value
17914.0,329.36,Low Value
17154.0,329.34,Low Value
15153.0,329.25,Low Value
15880.0,329.03000000000003,Low Value
14012.0,328.8,Low Value
17222.0,328.65,Low Value
16343.0,328.58,Low Value
16855.0,328.4,Low Value
15213.0,328.35,Low Value
14747.0,328.2,Low Value
14206.0,328.15999999999997,Low Value
16318.0,328.15,Low Value
15314.0,327.97,Low Value
14024.0,327.7,Low Value
15579.0,327.6,Low Value
16366.0,327.3,Low Value
14870.0,327.25,Low Value
16322.0,326.75,Low Value
14987.0,326.4,Low Value
17715.0,326.4,Low Value
16071.0,326.24,Low Value
15363.0,326.0,Low Value
12844.0,325.96000000000004,Low Value
16830.0,325.91,Low Value
14850.0,325.75,Low Value
15944.0,325.1,Low Value
12790.0,324.92,Low Value
13801.0,324.8,Low Value
15597.0,324.57,Low Value
18261.0,324.24,Low Value
16685.0,324.24,Low Value
15675.0,323.69,Low Value
15921.0,323.03000000000003,Low Value
16739.0,323.0,Low Value
13955.0,322.96,Low Value
16627.0,322.8,Low Value
16342.0,322.41,Low Value
14424.0,322.08,Low Value
15224.0,322.08,Low Value
14484.0,321.92,Low Value
17976.0,321.79,Low Value
14823.0,321.43,Low Value
15236.0,321.05,Low Value
16096.0,320.62,Low Value
14622.0,320.58000000000004,Low Value
13986.0,320.46,Low Value
15107.0,319.5,Low Value
16967.0,319.02,Low Value
17157.0,319.0,Low Value
17229.0,318.76,Low Value
17248.0,318.65,Low Value
14703.0,318.17,Low Value
17839.0,318.15,Low Value
12648.0,318.05,Low Value
18066.0,318.0,Low Value
17172.0,317.76,Low Value
15101.0,317.53,Low Value
17267.0,317.2,Low Value
15257.0,317.15,Low Value
15385.0,316.88,Low Value
15243.0,316.68,Low Value
16761.0,316.62,Low Value
15204.0,316.58,Low Value
17458.0,316.5,Low Value
13494.0,316.26000000000005,Low Value
15872.0,316.25,Low Value
14479.0,316.25,Low Value
16473.0,316.11,Low Value
18117.0,315.65,Low Value
12614.0,315.6,Low Value
16091.0,315.06,Low Value
15766.0,315.06,Low Value
17237.0,314.69,Low Value
16193.0,314.45,Low Value
12650.0,314.44,Low Value
16227.0,314.22,Low Value
15970.0,314.1,Low Value
13484.0,313.8,Low Value
16582.0,313.62,Low Value
14729.0,313.49,Low Value
13845.0,312.98,Low Value
15318.0,312.62,Low Value
14555.0,312.54,Low Value
12834.0,312.38,Low Value
13642.0,312.28,Low Value
17362.0,312.23,Low Value
12785.0,311.95,Low Value
16450.0,311.92,Low Value
14142.0,311.81,Low Value
15326.0,311.71,Low Value
14951.0,311.69,Low Value
14327.0,311.65,Low Value
12852.0,311.55,Low Value
13990.0,311.3,Low Value
17854.0,311.26,Low Value
16781.0,311.25,Low Value
13897.0,311.16,Low Value
15185.0,310.62,Low Value
15308.0,310.47,Low Value
14311.0,310.26,Low Value
17912.0,310.06,Low Value
14924.0,310.05,Low Value
15661.0,309.8,Low Value
15699.0,309.65,Low Value
16810.0,309.54,Low Value
14339.0,309.52,Low Value
14847.0,309.4,Low Value
17604.0,309.36,Low Value
12884.0,309.05,Low Value
13787.0,309.04,Low Value
15010.0,308.94,Low Value
16956.0,308.74,Low Value
13699.0,308.58000000000004,Low Value
17510.0,308.48,Low Value
13369.0,308.28000000000003,Low Value
13466.0,307.9,Low Value
15973.0,307.82000000000005,Low Value
16123.0,307.78,Low Value
13529.0,307.76,Low Value
13395.0,307.72,Low Value
13060.0,307.53,Low Value
14716.0,307.51,Low Value
14915.0,307.48,Low Value
17120.0,307.46,Low Value
13932.0,307.4,Low Value
13142.0,307.09,Low Value
17334.0,307.02,Low Value
15087.0,306.94,Low Value
13762.0,306.72,Low Value
16668.0,306.71999999999997,Low Value
13718.0,306.55,Low Value
18059.0,306.46,Low Value
15659.0,306.45,Low Value
17176.0,306.13,Low Value
13863.0,305.78,Low Value
15219.0,305.75,Low Value
16796.0,305.62,Low Value
16181.0,305.54,Low Value
13045.0,305.28000000000003,Low Value
18220.0,305.28000000000003,Low Value
12623.0,305.1,Low Value
17941.0,304.56,Low Value
15163.0,304.47,Low Value
18185.0,304.25,Low Value
16217.0,304.25,Low Value
16674.0,304.24,Low Value
17070.0,304.24,Low Value
17732.0,303.97,Low Value
16400.0,303.93,Low Value
13083.0,303.75,Low Value
17433.0,303.15999999999997,Low Value
16425.0,302.7,Low Value
14248.0,302.58,Low Value
16386.0,302.57,Low Value
18165.0,302.46000000000004,Low Value
16292.0,302.25,Low Value
17506.0,302.2,Low Value
15054.0,302.1,Low Value
17094.0,302.0,Low Value
16297.0,301.9,Low Value
16715.0,301.71999999999997,Low Value
15667.0,301.32,Low Value
15148.0,301.29,Low Value
15623.0,301.03,Low Value
13479.0,300.95,Low Value
17978.0,300.91999999999996,Low Value
16430.0,300.85,Low Value
16479.0,300.83,Low Value
14762.0,300.52,Low Value
13304.0,300.42,Low Value
15254.0,300.36,Low Value
17793.0,300.34,Low Value
13745.0,300.04,Low Value
18053.0,300.02,Low Value
18215.0,299.34000000000003,Low Value
13667.0,299.05,Low Value
15609.0,298.48,Low Value
17824.0,298.4,Low Value
16104.0,298.21,Low Value
17678.0,298.11,Low Value
12881.0,298.0,Low Value
15857.0,297.0,Low Value
17531.0,296.7,Low Value
13441.0,296.64,Low Value
17266.0,296.58,Low Value
13751.0,296.25,Low Value
13504.0,295.93,Low Value
16998.0,295.0,Low Value
14954.0,294.85,Low Value
15060.0,294.25,Low Value
17124.0,294.24,Low Value
15732.0,294.12,Low Value
16402.0,293.45,Low Value
17163.0,293.1,Low Value
12829.0,293.0,Low Value
16721.0,292.47,Low Value
14985.0,292.01,Low Value
13502.0,292.0,Low Value
13449.0,291.88,Low Value
17255.0,291.48,Low Value
14656.0,291.05,Low Value
14947.0,290.82,Low Value
16648.0,290.65999999999997,Low Value
15279.0,290.51,Low Value
17691.0,290.40000000000003,Low Value
16526.0,290.36,Low Value
17551.0,290.34,Low Value
13573.0,290.25,Low Value
14784.0,289.99,Low Value
17464.0,289.96000000000004,Low Value
17201.0,289.78,Low Value
16897.0,289.78,Low Value
14162.0,289.36,Low Value
16125.0,289.35,Low Value
14549.0,289.24,Low Value
15545.0,288.96999999999997,Low Value
17081.0,288.91,Low Value
17501.0,288.6,Low Value
16808.0,288.42,Low Value
15396.0,288.18,Low Value
17977.0,288.14,Low Value
17080.0,287.62,Low Value
17760.0,287.59,Low Value
16432.0,287.4,Low Value
13760.0,286.79,Low Value
16555.0,285.89,Low Value
14660.0,285.74,Low Value
14953.0,285.67,Low Value
17636.0,285.56,Low Value
13708.0,285.33,Low Value
16429.0,284.55,Low Value
18190.0,284.46000000000004,Low Value
13121.0,283.73,Low Value
13439.0,283.71,Low Value
12703.0,283.55,Low Value
17783.0,283.47,Low Value
13259.0,283.18,Low Value
18270.0,283.15,Low Value
17694.0,283.12,Low Value
14350.0,282.93,Low Value
13754.0,282.59999999999997,Low Value
13177.0,282.45,Low Value
16557.0,281.85,Low Value
16848.0,281.42,Low Value
14242.0,280.55,Low Value
16149.0,280.52,Low Value
17247.0,280.09000000000003,Low Value
14975.0,279.94,Low Value
15556.0,279.77,Low Value
14480.0,279.05,Low Value
14764.0,278.3,Low Value
14908.0,277.8,Low Value
13803.0,277.07,Low Value
15355.0,277.05,Low Value
13606.0,276.75,Low Value
13272.0,276.56,Low Value
13544.0,276.06,Low Value
12750.0,275.88,Low Value
14512.0,275.28,Low Value
16313.0,274.15000000000003,Low Value
16883.0,272.48,Low Value
17498.0,272.22,Low Value
14819.0,272.07,Low Value
13917.0,272.04,Low Value
14816.0,271.85,Low Value
13058.0,271.40000000000003,Low Value
17767.0,271.2,Low Value
17254.0,271.19,Low Value
17496.0,271.05,Low Value
18108.0,271.0,Low Value
17011.0,270.9,Low Value
15774.0,270.8,Low Value
14520.0,270.6,Low Value
13242.0,270.40000000000003,Low Value
12558.0,269.96,Low Value
17251.0,269.83,Low Value
13533.0,269.09,Low Value
14727.0,268.58,Low Value
14508.0,268.05,Low Value
15408.0,267.18,Low Value
17550.0,267.16,Low Value
15320.0,267.13,Low Value
15517.0,267.03,Low Value
16451.0,266.97,Low Value
17786.0,266.85,Low Value
14863.0,266.76,Low Value
13837.0,266.59000000000003,Low Value
15119.0,266.4,Low Value
12962.0,266.39,Low Value
14068.0,265.85,Low Value
17430.0,265.76,Low Value
14423.0,265.2,Low Value
17968.0,265.1,Low Value
13973.0,264.7,Low Value
15912.0,264.62,Low Value
17403.0,263.92,Low Value
17708.0,263.33,Low Value
12492.0,263.21000000000004,Low Value
17194.0,262.62,Low Value
16413.0,262.2,Low Value
16936.0,261.9,Low Value
13189.0,260.68,Low Value
14053.0,260.25,Low Value
15143.0,259.45,Low Value
13127.0,259.17,Low Value
14452.0,259.05,Low Value
15577.0,258.88,Low Value
13277.0,258.4,Low Value
15894.0,258.25,Low Value
13227.0,257.7,Low Value
15014.0,257.67,Low Value
13626.0,257.23,Low Value
16048.0,256.44,Low Value
12430.0,256.4,Low Value
13806.0,256.38,Low Value
16727.0,256.32,Low Value
17896.0,256.32,Low Value
17385.0,256.11,Low Value
16447.0,255.91,Low Value
14761.0,255.9,Low Value
15277.0,255.89999999999998,Low Value
14881.0,255.4,Low Value
16226.0,255.12,Low Value
15261.0,254.82,Low Value
15154.0,254.28,Low Value
12604.0,254.18,Low Value
14765.0,254.11,Low Value
15689.0,254.1,Low Value
12797.0,254.03,Low Value
15759.0,253.04,Low Value
15019.0,252.81,Low Value
15035.0,252.73000000000002,Low Value
13404.0,252.49,Low Value
15346.0,252.42000000000002,Low Value
13645.0,252.1,Low Value
13711.0,252.06,Low Value
16330.0,251.91,Low Value
16836.0,251.87,Low Value
17155.0,251.70000000000002,Low Value
16976.0,251.51999999999998,Low Value
13512.0,251.21,Low Value
14501.0,251.21,Low Value
16024.0,251.03,Low Value
13207.0,250.26000000000002,Low Value
16596.0,250.15,Low Value
17303.0,250.04,Low Value
15510.0,250.0,Low Value
17456.0,249.86,Low Value
16124.0,249.0,Low Value
13061.0,248.61,Low Value
16510.0,248.1,Low Value
15097.0,248.08,Low Value
13592.0,247.95999999999998,Low Value
18072.0,247.44,Low Value
18009.0,247.39,Low Value
13349.0,247.32,Low Value
14658.0,247.15,Low Value
15783.0,246.3,Low Value
17278.0,246.04,Low Value
16778.0,245.94,Low Value
17771.0,245.81,Low Value
12660.0,245.1,Low Value
15118.0,244.8,Low Value
16528.0,244.41,Low Value
17892.0,244.1,Low Value
17925.0,244.08,Low Value
13103.0,243.94,Low Value
16793.0,243.84,Low Value
18193.0,243.76,Low Value
13886.0,243.56,Low Value
15634.0,243.55,Low Value
17339.0,243.36,Low Value
16601.0,242.7,Low Value
16215.0,242.35,Low Value
15776.0,241.62,Low Value
14523.0,241.09,Low Value
16427.0,241.06,Low Value
17051.0,240.89000000000001,Low Value
15598.0,240.68,Low Value
15286.0,240.55,Low Value
13565.0,240.22,Low Value
17256.0,240.0,Low Value
17181.0,239.92000000000002,Low Value
15690.0,239.76,Low Value
13570.0,239.49,Low Value
17684.0,239.41,Low Value
16756.0,239.4,Low Value
12561.0,238.85,Low Value
12718.0,238.25,Low Value
17877.0,237.61,Low Value
14586.0,237.36,Low Value
15457.0,237.07,Low Value
12732.0,236.26000000000002,Low Value
16026.0,236.09,Low Value
14647.0,236.04000000000002,Low Value
13187.0,236.02,Low Value
14375.0,235.56,Low Value
15850.0,234.88,Low Value
15462.0,234.6,Low Value
14473.0,234.34000000000003,Low Value
17060.0,234.24,Low Value
16961.0,234.17,Low Value
12736.0,234.0,Low Value
13348.0,233.76,Low Value
16583.0,233.45,Low Value
16302.0,233.22,Low Value
13678.0,232.6,Low Value
18213.0,232.48000000000002,Low Value
16117.0,232.21,Low Value
17908.0,232.03,Low Value
14995.0,231.98000000000002,Low Value
15393.0,231.86,Low Value
17111.0,231.61,Low Value
16641.0,231.10000000000002,Low Value
18030.0,230.64999999999998,Low Value
16445.0,230.51,Low Value
17125.0,230.5,Low Value
13786.0,230.39999999999998,Low Value
16926.0,230.25,Low Value
13960.0,230.22,Low Value
12812.0,229.64000000000001,Low Value
13008.0,229.46999999999997,Low Value
15528.0,229.33,Low Value
14793.0,228.99,Low Value
17347.0,228.96,Low Value
13146.0,228.91,Low Value
13712.0,228.84,Low Value
13070.0,228.8,Low Value
17969.0,228.2,Low Value
16527.0,228.06,Low Value
14569.0,227.39,Low Value
17212.0,226.85,Low Value
13474.0,226.84,Low Value
17572.0,226.75000000000003,Low Value
18005.0,226.47,Low Value
17860.0,226.45000000000002,Low Value
16315.0,226.37,Low Value
16619.0,226.21,Low Value
17789.0,225.9,Low Value
12672.0,225.89999999999998,Low Value
14624.0,225.85,Low Value
12402.0,225.6,Low Value
16690.0,225.57999999999998,Low Value
14052.0,225.36,Low Value
15483.0,225.26,Low Value
16587.0,225.15,Low Value
14357.0,225.12,Low Value
17171.0,224.91,Low Value
15175.0,224.14,Low Value
16471.0,223.95000000000002,Low Value
16753.0,223.92000000000002,Low Value
14929.0,223.88,Low Value
13926.0,223.85000000000002,Low Value
17534.0,223.36,Low Value
15637.0,223.36,Low Value
13382.0,222.99,Low Value
16777.0,222.62,Low Value
18101.0,222.4,Low Value
14598.0,221.97,Low Value
14960.0,221.27,Low Value
13419.0,221.06,Low Value
16482.0,220.62,Low Value
13079.0,220.10000000000002,Low Value
18114.0,220.1,Low Value
13600.0,219.52,Low Value
15096.0,219.39000000000001,Low Value
12702.0,219.0,Low Value
15790.0,218.75,Low Value
13669.0,218.55,Low Value
12574.0,218.45,Low Value
15724.0,218.25,Low Value
14570.0,218.06,Low Value
16634.0,217.9,Low Value
16392.0,217.89,Low Value
15554.0,217.2,Low Value
16080.0,217.16,Low Value
13739.0,216.9,Low Value
13503.0,216.85,Low Value
12897.0,216.5,Low Value
15604.0,216.39,Low Value
17436.0,216.29999999999998,Low Value
14104.0,216.20999999999998,Low Value
13858.0,216.17,Low Value
18212.0,216.07,Low Value
16179.0,215.83,Low Value
17580.0,215.72,Low Value
16189.0,215.48,Low Value
16190.0,215.08,Low Value
16519.0,215.07999999999998,Low Value
12831.0,215.05,Low Value
12588.0,214.89999999999998,Low Value
16338.0,214.79999999999998,Low Value
17619.0,214.37,Low Value
16846.0,214.32,Low Value
15460.0,214.26,Low Value
16647.0,214.06,Low Value
14601.0,213.96,Low Value
13621.0,213.85,Low Value
17153.0,213.78,Low Value
14241.0,213.70000000000002,Low Value
13411.0,213.55,Low Value
16591.0,213.5,Low Value
15540.0,213.3,Low Value
17928.0,212.54,Low Value
15866.0,211.89,Low Value
16017.0,211.88,Low Value
16356.0,211.77,Low Value
16411.0,211.7,Low Value
15703.0,211.5,Low Value
13271.0,211.49,Low Value
12995.0,211.32,Low Value
13532.0,210.31,Low Value
13828.0,209.49,Low Value
17855.0,208.97,Low Value
15327.0,208.75,Low Value
17514.0,208.65,Low Value
15897.0,208.59,Low Value
16457.0,208.36,Low Value
12547.0,207.79999999999998,Low Value
18191.0,207.79999999999998,Low Value
16866.0,207.73999999999998,Low Value
15052.0,207.73000000000002,Low Value
17923.0,207.50000000000003,Low Value
16323.0,207.50000000000003,Low Value
16752.0,207.5,Low Value
13099.0,207.35999999999999,Low Value
15925.0,207.15,Low Value
15820.0,206.98,Low Value
17166.0,206.34,Low Value
14964.0,206.21,Low Value
13065.0,205.86,Low Value
17670.0,205.7,Low Value
17843.0,205.48,Low Value
15307.0,205.3,Low Value
15758.0,205.25,Low Value
13513.0,205.1,Low Value
15319.0,204.5,Low Value
17206.0,204.24,Low Value
13017.0,204.0,Low Value
18273.0,204.0,Low Value
17187.0,203.95,Low Value
17394.0,203.86999999999998,Low Value
17891.0,203.85999999999999,Low Value
17376.0,203.2,Low Value
14381.0,202.68,Low Value
18169.0,202.65,Low Value
14984.0,202.37,Low Value
16895.0,202.27,Low Value
14385.0,202.11,Low Value
13428.0,201.78,Low Value
15347.0,201.60000000000002,Low Value
17889.0,201.37,Low Value
13295.0,201.20000000000002,Low Value
13284.0,201.19,Low Value
16965.0,201.19,Low Value
13859.0,201.16,Low Value
17988.0,201.12,Low Value
18126.0,200.92000000000002,Low Value
17693.0,200.47,Low Value
13262.0,200.29,Low Value
16415.0,200.27,Low Value
15437.0,200.16,Low Value
13980.0,200.14,Low Value
14782.0,200.10000000000002,Low Value
13723.0,199.85000000000002,Low Value
15593.0,199.8,Low Value
13322.0,199.48000000000002,Low Value
16832.0,199.15,Low Value
18110.0,198.8,Low Value
17987.0,198.57,Low Value
16178.0,197.9,Low Value
12450.0,197.88,Low Value
12581.0,197.71,Low Value
14185.0,197.65,Low Value
14789.0,197.64,Low Value
16829.0,197.22,Low Value
15234.0,197.0,Low Value
12586.0,196.94000000000003,Low Value
13436.0,196.89,Low Value
15746.0,196.88,Low Value
13978.0,196.79000000000002,Low Value
16112.0,195.73999999999998,Low Value
13792.0,195.55,Low Value
17010.0,195.36,Low Value
14666.0,195.25,Low Value
15612.0,195.15,Low Value
17475.0,194.37,Low Value
15683.0,193.75,Low Value
17343.0,193.64,Low Value
15198.0,193.64,Low Value
16847.0,193.44,Low Value
14806.0,193.39000000000001,Low Value
17383.0,193.39000000000001,Low Value
14476.0,193.0,Low Value
12522.0,192.72,Low Value
14768.0,192.60000000000002,Low Value
12791.0,192.60000000000002,Low Value
16887.0,192.32999999999998,Low Value
17608.0,191.99,Low Value
14100.0,191.95000000000002,Low Value
15909.0,191.94,Low Value
14087.0,191.47,Low Value
15692.0,191.04,Low Value
17233.0,190.88,Low Value
15723.0,190.7,Low Value
13033.0,190.55,Low Value
15412.0,190.53,Low Value
13972.0,190.25,Low Value
12361.0,189.9,Low Value
13826.0,189.5,Low Value
13663.0,189.47,Low Value
14801.0,189.34,Low Value
14830.0,188.88,Low Value
14697.0,188.60999999999999,Low Value
17781.0,188.02,Low Value
17279.0,187.82999999999998,Low Value
18013.0,187.29,Low Value
13568.0,187.05,Low Value
17440.0,186.42000000000002,Low Value
13672.0,186.39000000000001,Low Value
